もう少し,1
スペクトラム,1
自体,4
抽出,3
知識,1
ウイーク,1
聞き取る,19
相関,2
実験,24
初期,2
取り込む,1
波形,1
スペクトル,1
出力,1
上記,6
同士,2
算出,11
足掛かり,1
圧縮,1
レポート,3
通り,1
上げ,4
章,4
関連,5
一通り,1
体裁,1
整える,1
書き起こし,1
頭,2
カイ,3
sympozium,2
ポスター,3
作製,2
仮,1
完成,2
ミーティング,1
現状,2
掃除,2
周辺,1
KAI,3
シンポジウム,4
見直し,3
ワード,2
ファイル,6
修士論文,1
提案,20
方式,3
ステップ,1
収集,4
Ted,1
出身地,1
スピーカー,1
出身国,1
ラベル,4
付け,3
ＵＫ,1
件,3
チャイニーズ,1
コリア,1
英訳,6
追記,3
挿入,4
直し,1
纏め,5
選定,11
一覧,4
理由,2
種,1
母音,8
含む,1
主観,1
構い,1
話す,2
発音記号,6
もつ,1
其々,8
取り急ぎ,2
個,4
自身,1
以内,1
収まる,1
短縮,1
子音,3
組み合わせ,2
組み合わせる,1
複数,1
持つ,7
選び,1
工夫,1
効率,2
引っ張る,1
見返す,1
苦手,2
混ざる,1
状態,1
再調査,1
オックスフォード,1
辞書,2
掲げる,1
定め,2
音,1
調査,2
文献,1
見付ける,1
以降,2
試し,1
向ける,1
執筆,1
概要,1
記述,6
議論,3
学生,4
ログ,1
ページ,2
稲葉,2
ＣＥ,4
渡し,2
資料,5
課題,6
卒業論文,1
研,3
背景,2
動機,1
目的,4
実験結果,1
網羅,1
抜き出し,1
枚,1
添削,1
ＳＩＳ,1
リポジトリー,1
コミット,3
ipjs,2
投稿,2
欧米,2
英国,2
比べる,1
文言,1
削除,1
現われる,2
訛り,1
連想,1
発話,3
異なる,1
アクセント,4
違い,4
やす,8
影響,1
存在,1
説明,9
照らし合わす,1
正確,1
本,2
アプローチ,1
出身,2
仮定,3
履歴,1
基づく,1
リスニング,5
支援,1
結果,2
感ずる,1
点,1
正答,9
率,9
計算,1
設計,1
パターン,10
出題,10
入れる,7
残り,1
詳細,2
プロトタイプ,7
アジア,1
限定,1
意味,1
述べる,1
調整,3
明,1
文化,1
用意,1
判定,7
フェーズ,1
知れる,3
テスト,7
略,3
移り,1
プロ,1
タイプ,1
機能拡張,1
致命的,1
バグ,1
ずれ,1
推移,2
最大,1
最小,1
平均,1
可視化,2
管理者,2
デプロイ,8
交える,1
全体的,1
ランダム,6
モード,11
バグる,1
挙動,1
戻す,1
初回,1
登録,2
入る,4
エラー,3
最初,2
オア,1
それ以降,1
全問,1
切る,2
途中,3
狂い,1
出る,1
恐れ,1
得体,1
画面,2
中途半端,1
参考文献,1
改良版,1
出,4
対応,1
オーディオ,1
再生,2
ＨＴＭＬ,1
べた書き,1
KIE,1
関係,1
以外,2
完了,1
止める,2
再度,3
始める,1
前回,2
実施,2
院,1
優先順位,1
項目,1
優先,1
表われ,2
個々,4
変わる,4
通常,1
段階的,1
流れ,1
加える,3
順,4
アルゴリズム,2
空欄,1
クリック,2
瞬間,1
処理,1
heavy,1
チェック,2
マーク,1
提供,2
具体,3
ＥＸ,2
全,2
問い,2
押す,1
スクリプト,1
ボタン,1
設置,1
聞く,1
箇所,2
開ける,1
最終的,1
風,2
思,1
信頼性,1
j,1
フォロー,1
思い付く,1
順番,1
考察,1
分ける,1
エクセル,1
下,1
大方,1
笠井,2
方々,1
以下,1
メモ,1
書き写す,1
記載,1
could,1
find,1
ドライバー,2
ＰＨＰ,5
ＮＩ,1
pdo,4
exe,1
extension,2
SQLite,3
DLL,2
インターフェース,1
extemsion,1
今回,2
パッケージ,1
インストール,1
パーミッション,2
ＷＷＷ,3
ルート,1
直下,1
ユーザー,6
実行,4
ディレクトリー,1
所有,4
所属,4
グループ,3
侭,1
デー,1
レク,1
鳥,1
権限,2
デフォルト,1
済み,1
動き,1
学生さん,2
精査,2
ＭＩＮ,2
男性,2
付く,2
決定,1
手順,2
従う,1
模擬,1
実験的,1
参照,1
地域別,2
明記,1
松岡,1
流れ図,1
pub,1
パン,1
パオ,4
依頼,2
揃う,1
ファイル名,1
人物,2
スピード,1
秒数,1
差,1
過ぎる,2
Indonesia,1
ＧＴ,1
達,1
手始め,1
サイズ,1
不具合,2
現在,1
扱い,1
期間,1
栗鼠,1
ニン,1
能力,6
ベースライン,1
安定,1
改善,1
要素,4
ファン,2
ベトナム,2
被験者,1
ゼミ,1
取り入れ,1
叩き上げ,1
階,1
運営,1
朝,1
イチ,1
フラッシュ,1
トーク,1
遅れ,4
最新版,1
導入,6
青文字,1
f,1
ank,1
ウイル,1
アフター,1
ハウス,1
コース,2
インフォメーション,2
コンピューター,2
ＳＣＩ,2
グラデュエート,2
スクール,2
エンジン,2
ＥＲＩ,2
ＮＧ,2
kanagawa,2
インスティチュート,2
テクノロジー,2
ＥＤ,2
メールアドレス,2
バージョン,1
abstruct,2
因み,1
学割,2
適用,2
割,1
引き出す,1
自由席,1
合計,7
円,11
ツイン,2
ベッド,2
交通,2
便,2
リブ・マックス,2
差分,1
カバー,1
予約,1
ダブルベッド,1
場所,2
金額,1
泊まる,2
見繕う,1
比較,1
新幹線,3
パック,2
先程,1
条件,1
往復,2
泊,3
一人,4
名古屋市,1
若干,1
乗り継ぎ,1
加味,1
プラン,1
程々,1
単体,1
税込み,1
割れる,1
新横浜,1
レフト,1
ライト,1
ARROW,1
割り引き,1
無し,1
会場,1
近く,1
国際,1
ポスターセッション,1
different,1
pronunciations,1
various,1
共著,1
次,1
審査,3
助力,2
通る,1
本当,1
準備,2
是非,1
午前中,1
ポスト,2
ランキング,4
手,1
エコ,5
主張,1
ビデオ,2
合間,1
整理,1
文章,1
化ける,2
異種,2
アプリケーション,2
間,1
進捗,5
記憶,1
サジェスト,1
因る,1
主軸,1
感じ,1
英語学習,8
ストーリー,1
スピーキング,2
ライティング,2
learinng,2
利用者,1
利用,1
それぞれに,1
総合的,3
捕らえる,3
不十分,1
仕組み,1
大筋,1
卒論,1
修論,1
方向性,1
盛り込む,1
Deep learning,1
挑戦,1
用事,1
テレビ,1
放送,1
言葉,1
位置,1
改行,1
読み,2
配る,1
欠ける,1
相手,1
受け取り,1
賛成,1
ＥＳ,1
リンク,1
ライブ,1
ＤＢ,1
ＡＥ,1
ＣＦＣ,1
ＬＴ,1
スカイプ,1
cco,1
アカウント,1
キロ,1
所為,1
pens,1
uib,1
名,1
通話,1
了承,1
今年度,1
前後期,1
厚木,1
