User,text,timestamp,time
B6EK7H622,`<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/9f9a0c5abdbddc9152de24a62da827494bcbcf0c|9f9a0c5>` Fix aassets path - sunya9,1501906396.260146,2017-08-05 13:13:16.260146
B6EK7H622,`<https://github.com/kait-takanolab/e-listening/commit/9c5a820dafd6b492bee481f2c5fc0412c3c4ff10|9c5a820>` audio追加 - kohei1110,1502081459.963507,2017-08-07 13:50:59.963507
B6EK7H622,`<https://github.com/kait-takanolab/e-listening/commit/2761558e2b7923491be51c92f477af381f310f31|2761558>` DB更新 - kohei1110,1502083274.220593,2017-08-07 14:21:14.220593
B6EK7H622,`<https://github.com/kait-takanolab/e-listening/commit/9afb3e1dc3285bc9102c48f7e5ce296ab25bf4c6|9afb3e1>` permission change - s1421172@cco.kanagawa-it.ac.jp,1502351527.209214,2017-08-10 16:52:07.209214
B6EK7H622,`<https://github.com/kait-takanolab/1421102-Saito-sotsuken/commit/6a031563371f1e80e49126533490903e173cd655|6a03156>` File_upload.phpと連携させているプログラム(未完成) - shohei516,1502547289.912199,2017-08-12 23:14:49.912199
B6EK7H622,"`<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/fb7f17b996f3e55b4fa71bd09df70d5ec212be1b|fb7f17b>` Remove bootstrap and add bulma - sunya9
 `<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/a15c537f897ee101ab929251cbc987d52f2dcbde|a15c537>` Fix asset path - sunya9
 `<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/2d24347d9f866eb0d82cd71838fccf62a640fd52|2d24347>` Remove plugin and fix publicPath - sunya9
 `<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/c139ec2af24cc30107c09b9797ffa19a5dc5b28d|c139ec2>` Change the framework from bootstrap to bulma - sunya9",1502695461.874215,2017-08-14 16:24:21.874215
B6EK7H622,"`<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/efc44dc0dfceb2c8306679805501ea338c35a6ff|efc44dc>` Fix radius value - sunya9
 `<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/4a4881b73cfd9c51133c0fd7471195c93b719d0e|4a4881b>` Implement toggleable sidebar - sunya9
 `<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/2c49699ee2cc4a282f165be8e7c5b14c62777a42|2c49699>` Implement removing files - sunya9
 `<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/d9ab05c360fb2e900ab9379966993be94bd2d258|d9ab05c>` Add simplecrawler - sunya9
 `<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/94322f4a2bd713dfba16529b105808071d7f15ef|94322f4>` Add database modules - sunya9
 `<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/deb5fd0ac647233ddbb90cea1248bdf4bb525d8c|deb5fd0>` Add crawler:qiita command - sunya9
 `<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/e0eb70fd9ede6ab15f1eae230bc9870e1e27e6f7|e0eb70f>` Add database init script - sunya9
 `<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/ff770841d83c7ed07857f5b8e5fa333e23157864|ff77084>` Ignore sqlite files - sunya9",1502706163.935093,2017-08-14 19:22:43.935093
B6EK7H622,"`<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/13d00a6a4feeb01e7f6cbb13ca1f484f17b087fb|13d00a6>` Add sequelize-cli - sunya9
 `<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/a0fcbbd67f0465f490cc7073c91373ad102237b7|a0fcbbd>` Remove init:db command - sunya9
 `<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/b6da594b4048c6c2f16ec4d608584e269bcda885|b6da594>` Remove old database script - sunya9
 `<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/3148c89a5aba3ced810a7ef5cf60373e57bf4987|3148c89>` Add cheerio for crawl - sunya9
 `<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/a55502c2d1284473c108b18a974b6ec883a2b260|a55502c>` Add views for seeing database - sunya9
 `<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/229ceae5b4fc8da57fe1ce6bf176a2f51ee52479|229ceae>` Add migration and models and seed - sunya9
 `<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/0964135b8eb9240708525c37d81c0bbab025915d|0964135>` Add example configuration - sunya9",1502718858.151627,2017-08-14 22:54:18.151627
B6EK7H622,"`<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/8345f8907bcbb1afe287099824be5a053c464773|8345f89>` Update readme - sunya9
 `<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/2b3d07989fc7440240081a9913eb7770579eb894|2b3d079>` Implement qiita crawler - sunya9",1502720479.067243,2017-08-14 23:21:19.067243
B6EK7H622,`<https://github.com/kait-takanolab/1421083-kurihara-sotsuken/commit/9810cc54251240dd430cb5df5ec7475fd30a1315|9810cc5>` Fix syntax - sunya9,1502721550.709388,2017-08-14 23:39:10.709388
B6EK7H622,Qiitaの適当な正規表現なせいで`/linkers`や`/revisions`と言ったURLが混ざっているのをなくす。,1502722641.36949,2017-08-14 23:57:21.369490
B6EK7H622,`<https://github.com/kait-takanolab/1421102-Saito-sotsuken/commit/ab82907f972c4be2041f3bd38fc922a0ad49ad67|ab82907>` 改善点等の投稿の取得データ(随時追加) - shohei516,1502858896.000193,2017-08-16 13:48:16.000193
B6EK7H622,`<https://github.com/kait-takanolab/1421102-Saito-sotsuken/commit/4cad68d601ebad402ada463c09582bc1003a919a|4cad68d>` DB接続 - shohei516,1502858947.000049,2017-08-16 13:49:07.000049
B6EK7H622,`<https://github.com/kait-takanolab/1421102-Saito-sotsuken/commit/5a3750f7d05f19ada1a5d5a1ff7ca895d3ab0c20|5a3750f>` Delete analysis-v1.php - shohei516,1502859101.000082,2017-08-16 13:51:41.000082
B6EK7H622,`<https://github.com/kait-takanolab/e-listening/commit/1e9e8833eee8b49f3768bd9f8887f0db8ab09ffd|1e9e883>` root.phpに認証機能を追加 - kohei1110,1502949240.000149,2017-08-17 14:54:00.000149
B6EK7H622,`<https://github.com/kait-takanolab/e-listening/commit/e4d066894139ffd529dd3a7ed5d8da7f617e9a5c|e4d0668>` 問題の方にも，ログイン機能を追加（仮） - kohei1110,1502955748.000369,2017-08-17 16:42:28.000369
B6EK7H622,`<https://github.com/kait-takanolab/1321084-aoki-sotuken/commit/3ea4e8e6ce86f7726d6eb107e199c056b2301cfe|3ea4e8e>` 手動入力 - kaseiaoki,1502959423.00019,2017-08-17 17:43:43.000190
B6EK7H622,`<https://github.com/kait-takanolab/1321084-aoki-sotuken/commit/6543937d9d3061a7c04a438cbf59cab75436bb6e|6543937>` pdo操作を行う - kaseiaoki,1503478244.000103,2017-08-23 17:50:44.000103
B6EK7H622,`<https://github.com/kait-takanolab/1321084-aoki-sotuken/commit/15f4e1855f03384262ef71e63962797c1ca6c1bf|15f4e18>` ファイルを整理 - kaseiaoki,1503480299.000022,2017-08-23 18:24:59.000022
B6EK7H622,`<https://github.com/kait-takanolab/1321084-aoki-sotuken/commit/4c7946e3f7c917fc186b773ce992d24e122488ed|4c7946e>` ファイルを整理 - kaseiaoki,1503484242.000221,2017-08-23 19:30:42.000221
B6EK7H622,`<https://github.com/kait-takanolab/1321084-aoki-sotuken/commit/1355cee0698fb828af0edbad0d5911dd69543c26|1355cee>` ファイルを整理 - kaseiaoki,1503484402.00033,2017-08-23 19:33:22.000330
B6EK7H622,`<https://github.com/kait-takanolab/1421102-Saito-sotsuken/commit/0ed61eef908c6d286aadd7155a9886d22ed81edd|0ed61ee>` 東京駅のFacebookでのレビュー - shohei516,1503644669.000021,2017-08-25 16:04:29.000021
B6EK7H622,`<https://github.com/kait-takanolab/1421102-Saito-sotsuken/commit/e861f31641c02f640f4b1eda67d1f258a88245c2|e861f31>` Twitter 「東京駅 混んで」 - shohei516,1503814455.00004,2017-08-27 15:14:15.000040
B6EK7H622,`<https://github.com/kait-takanolab/1421102-Saito-sotsuken/commit/0c705e0d9b5a8a6a8c5ae99de68e25dedd7b4e38|0c705e0>` 東京駅のFacebookでのレビュー - shohei516,1504046611.000087,2017-08-30 07:43:31.000087
B6EK7H622,`<https://github.com/kait-takanolab/1321084-aoki-sotuken/commit/4ba12b4cf9c14e94af72f9a210ae33a709939bb0|4ba12b4>` dbに問題データをついかできるように - kaseiaoki,1504416608.000012,2017-09-03 14:30:08.000012
B6EK7H622,`<https://github.com/kait-takanolab/e-listening/commit/77fc2a24d33f2597b5247aee70903a1e17616bcf|77fc2a2>` 新規登録時にユーザー名のテーブルを作成＆ログイン時にユーザー名のテーブルにログを登録 - kohei1110,1504499559.000066,2017-09-04 13:32:39.000066
daiju.haga-1521042,<@U4XUM59NX|daiju.haga-1521042> has joined the channel,1491966809.370539,2017-04-12 12:13:29.370539
daiju.haga-1521042,<@U4XUM59NX|daiju.haga-1521042> has joined the channel,1491966809.965735,2017-04-12 12:13:29.965735
daiju.haga-1521042,:pray:,1491967905.056493,2017-04-12 12:31:45.056493
hisatsugu_1521038,<@U4Y3V5NKX|hisatsugu_1521038> has joined the channel,1491966852.375501,2017-04-12 12:14:12.375501
hisatsugu_1521038,<@U4Y3V5NKX|hisatsugu_1521038> has joined the channel,1491966852.96915,2017-04-12 12:14:12.969150
hisatsugu_1521038,よろしくお願いします,1491967883.05449,2017-04-12 12:31:23.054490
hisatsugu_1521038,投票の結果では、今日になってます。,1493003542.270887,2017-04-24 12:12:22.270887
ishikawa,今日のセミナーですが10分ほど遅刻しそうです、すみません。,1476841546.00001,2016-10-19 10:45:46.000010
ishikawa,"```
&lt;?php
exec (""php ./nise_output.php"",$output);
$ret = implode("" "", $output);
preg_match_all(""/[0-9].[0-9]{8}e-[0-9]{2}/"",$ret,$matches);
preg_match(""/[0-9]:[a-z]+/"",$ret,$match);
foreach ($matches[0] as $key =&gt; $value) {
  print $value.""\n"";
}
print $match[0];
?&gt;
```",1477448488.000139,2016-10-26 11:21:28.000139
ishikawa,"```
form.php
10行目
&lt;form name=""form"" id=""form"" action=""<http://localhost/xampp/seminar/upload.php>""
各自の環境に合わせてください
```",1478662225.000009,2016-11-09 12:30:25.000009
ishikawa,:innocent:,1481077408.000014,2016-12-07 11:23:28.000014
ishikawa,情報収集・共有とかその辺に興味があります　あと研究じゃないんですけど在室確認的な奴も導入したいと考えてます,1481078045.000018,2016-12-07 11:34:05.000018
ishikawa,:kodakku4:,1481609029.000003,2016-12-13 15:03:49.000003
ishikawa,電車バス遅延で10分ほど遅刻します。すみません。,1481680489.000002,2016-12-14 10:54:49.000002
ishikawa,"解凍した後XAMPPで実行出来るフォルダにファイルを配置してください
ちょっと修正しなきゃいけない所があります（次に書きます）",1481683323.000005,2016-12-14 11:42:03.000005
ishikawa,"form.php
10行目のactionのURL部分を配置した階層に合わせて変更
form.js
8行目の.postの部分のupload.phpのURL部分を配置した階層に合わせて変更",1481683412.000006,2016-12-14 11:43:32.000006
ishikawa,"修正する部分はここぐらいだと思います
form.phpにアクセスしてファイルをアップロードするとローカル上に「uploads」というフォルダが作られてそこにファイルが保存される様になっています",1481683455.000007,2016-12-14 11:44:15.000007
ishikawa,動かなかったら教えてください :innocent:,1481683471.000008,2016-12-14 11:44:31.000008
ishikawa,今日のセミナーですが、渋滞のため遅れます。,1484100357.000002,2017-01-11 11:05:57.000002
ishikawa,3月9日は会社説明会、3月10日は面接の予定が入っているため欠席します :worried:,1488724078.757354,2017-03-05 23:27:58.757354
ishikawa,<@U106UP90U|ishikawa> has joined the channel,1489314586.668376,2017-03-12 19:29:46.668376
ishikawa,<@U106UP90U|ishikawa> pinned a message to this channel.,1490254927.240375,2017-03-23 16:42:07.240375
ishikawa,<@U0JACJLRJ> 4年セミナーが水曜日の3、4限との事ですが、次回は3月29日（水）という感じでしょうか？,1490260963.723116,2017-03-23 18:22:43.723116
ishikawa,分かりました。ありがとうございます。,1490261458.812407,2017-03-23 18:30:58.812407
ishikawa,<@U106UP90U|ishikawa> pinned a message to this channel.,1491359050.249845,2017-04-05 11:24:10.249845
ishikawa,<@U106UP90U|ishikawa> pinned a message to this channel.,1491359056.250574,2017-04-05 11:24:16.250574
ishikawa,<http://cweb.canon.jp/satera/mfp/lineup/a4-color/mf8280-8230/>,1491359119.25851,2017-04-05 11:25:19.258510
ishikawa,"<!channel> 
【懇親会メモ】
懇親会はゴールデンウィーク以降にします
詳しい週・日程については鷹野先生の空いている日を聞いてから詳しく決めていきます
食べ物はいつもの（現時点で特に要望なし）になっているので、今後決めていく",1491363504.801909,2017-04-05 12:38:24.801909
ishikawa,"2017/4/6 作業報告
・来週水曜日のセミナーで発表するスライドの作成（自宅で）",1491473744.299422,2017-04-06 19:15:44.299422
ishikawa,<http://qiita.com/t_nakayama0714/items/478a8ed3a9ae143ad854>,1491540247.069302,2017-04-07 13:44:07.069302
ishikawa,なんかいつの間にか使ってる単語がちらほらある,1491541278.146437,2017-04-07 14:01:18.146437
ishikawa,"2017/4/7 研究室での作業の報告
・Rubyでオブジェクト指向プログラミングの勉強（継続してやっていく予定です）
・作業をしている上村君の疑問に答えました
・土日でスライドの発表原稿を作りたいと思います",1491565880.150995,2017-04-07 20:51:20.150995
ishikawa,"2017/4/11 作業報告( :school: )
・スライドを完成させました
・PostgreSQLをインストールし、Rubyを利用して操作出来る様にしました（勉強中）",1491897175.616266,2017-04-11 16:52:55.616266
ishikawa,:white_check_mark:,1491904515.224521,2017-04-11 18:55:15.224521
ishikawa,"<#C0J8KM6KF|general> は告知用なので、 <#C0J8Q0DK9|chat> を使いましょう :laughing: 
よろしくお願いします～",1491967894.05549,2017-04-12 12:31:34.055490
ishikawa,<https://www.autodraw.com/>,1491970602.271293,2017-04-12 13:16:42.271293
ishikawa,"2017/04/13 作業報告
・D3.jsの勉強
データをグラフで可視化するJavaScriptライブラリについてドットインストールを利用して勉強しました。
趣味で開発したクローラーで取ってきたデータの可視化で利用する予定です。
・論文の調べ方を調査
過去の論文についての調べ方や関連研究に関するフレーズを鷹野先生に伺いました。明日、論文を読むもくもく会する予定です。",1492079674.194498,2017-04-13 19:34:34.194498
ishikawa,"2017/4/17 作業報告
・面接対策
キャリアアドバイザーの清田さんに今後の選考でのアドバイスなどを頂きました。なかなか面白い人でした。
・関連研究のリストアップ
今後すぐに調査に取り掛かれる様、気になった論文をWordにまとめました。
・システム図の作成
フィードバックを元にシステム図を作成し、卒論スライドに組み込みました。",1492438090.017373,2017-04-17 23:08:10.017373
ishikawa,"ステータスの変更はコマンドでもいけます
```
/status :innocent: hogehoge
```",1492593076.188504,2017-04-19 18:11:16.188504
ishikawa,"2017/04/21 作業報告
・VSCode周りの環境構築
AtomからVSCodeに先日移行したので、C/C++/Ruby辺りをVSCode上で
実行出来る様に環境を整えた
・C++/Rubyの勉強
Paizaのスキルチェックの問題をRuby/C++で解いた",1492770494.468865,2017-04-21 19:28:14.468865
ishikawa,"2017/04/24 作業報告
・論文の読み進め
読みたかった論文メモを元に、PDFを探して論文を読みました
・Python開発環境の構築
Anacondaを利用してPython環境を構築、VSCodeで開発出来るまでの環境を構築しました",1493022846.697601,2017-04-24 17:34:06.697601
ishikawa,"<!channel> 
3年生のセミナーには特別な理由が無い限り出て欲しいそうです。先生が「透明になるぞ」って言ってました。",1493180573.354945,2017-04-26 13:22:53.354945
ishikawa,"4月28日 作業報告
・ログ収集
Slackのチャットログを利用して日別発言量を収集、データベースに入れる所までやりました
・デスクトップPCの見積もりのお手伝い
4万以内でコスパの高い部品の見積もりのお手伝いをしました",1493369689.893808,2017-04-28 17:54:49.893808
ishikawa,<@U0JACJLRJ> 4年生の懇親会は 5月16日（火）17時～ になりました,1494403304.485053,2017-05-10 17:01:44.485053
ishikawa," set up a reminder “4年生懇親会(他学年も歓迎)” in this channel at 5PM tomorrow, Japan Standard Time.",1494856516.646039,2017-05-15 22:55:16.646039
ishikawa,remind設定しました,1494856564.132819,2017-05-15 22:56:04.132819
ishikawa,"<!channel> 
slackのremindでも通知を入れましたが、明日の午後5時ぐらいから4年生の懇親会をします（4年生以外の参加も歓迎しています）",1494859005.733599,2017-05-15 23:36:45.733599
ishikawa,"焼肉、たこやき、お好み焼き、やきとり、チーズ（おつまみ）、酒をお願いします
参加人数：10人

・各種ソフトドリンク
・各種酒（アサヒ、キリンのノンアルコール2本ずつ必須）
・各種肉
・キャベツ
・紅しょうが
・お好み焼きの粉
・お好み焼きソース
・もやし
・天かす
・たこ
・卵
・やきとり（15本ぐらい）
・チーズ
・紙コップ
・紙皿",1494921372.881115,2017-05-16 16:56:12.881115
ishikawa,"6/1 作業報告
・環境構築
研究室にあるLenovoにRubyとRuby on Railsの開発ができる環境を構築しました
・スライドの修正
指摘された、。と，．を確認し、統一させました",1496320207.831386,2017-06-01 21:30:07.831386
ishikawa,"6/2 作業報告
・TeamViewerの導入
リモートで開発が出来るようにTeamViewerの導入と、二段階認証の設定をしました
・Dash ButtonとSlackの連携
Slackのトークンを取得し、Dash Buttonを押したらSlackにチャットが投稿されるところまでをRubyで勉強しながら作りました
（Rubyの複数のバージョンを導入する方法や、プラグインの管理方法などを学んでました）",1496396447.328803,2017-06-02 18:40:47.328803
ishikawa,"<!channel> スライドのクロスチェックについてです。
現在おこなっているスライドのクロスチェックの締め切りは月曜日の14時までにします。
制作途中でもその時点でOne Driveに上げて、その時点でのクロスチェックをおこなうようにしてください。
現在のチームの人は必ず、それ以外の人も出来ればする様にしてください。
また、その後、水曜日までに制作に動きがあれば、その都度アップロードして他の人に報告するようにしてください。",1497428951.297117,2017-06-14 17:29:11.297117
ishikawa,"<!channel> スライドのデザインについてです。
今後のスライドのデザインは「レトロスペクト」の「青色」で統一します。
具体的に言うと現在の松岡さんや高橋さんが使っていたスライド下部が色付けされているデザインのものです。
確認お願いします。",1497429393.409646,2017-06-14 17:36:33.409646
ishikawa,"6/15 作業報告
・スライド編集
統一されたデザインに変更し、崩れた部分の修正をおこないました。
・アイデアの絞込
抽出しにくい情報として挙げていた「ホワイトボードに書かれた情報」で行きたいと考え、
アイデアの絞込みとホワイトボードに関する関連研究を調べ始めました。
・内定報告
就職課で内定報告をおこない、入社試験内容届を提出しました。",1497516384.529092,2017-06-15 17:46:24.529092
ishikawa,<@U10J4NGHH> <@U105P17QT> クロスチェックレベルの指摘も載せたので確認お願いします。,1498032029.237513,2017-06-21 17:00:29.237513
ishikawa,<@U105P17QT> <@U107G430F> <@U12475CJC> クロスチェックレベルの話も載せたので確認お願いします。,1498635552.311861,2017-06-28 16:39:12.311861
ishikawa,<@U12475CJC> <http://qiita.com/norioxkimura/items/1dc1cea1c0a8ea7adf31>,1499838910.321512,2017-07-12 14:55:10.321512
ishikawa,そういえば、Googleマップにも評価機能がありましたね…,1499844859.73902,2017-07-12 16:34:19.739020
ishikawa,<@U105P17QT> <@U10J4NGHH> チェックレベルの話を載せたので確認していただけるとありがたいです。,1499847639.659346,2017-07-12 17:20:39.659346
ishikawa,"7/14
・Cloud Vision APIのテスト
テキスト抽出のテストを公式ページの無料フォームから複数回行いましたが、
無編集の画像だとキャラクターやポスターを認識するので画像編集が必要でした。
・画像フィルタリングのテスト
APIのテストを踏まえ、トリミングやフィルタリングを用いながらテストを繰り返しました。
文字の位置は取れるのですが、手書き文字だと認識頻度がかなり低いです。
明かりの反射とか、別の原因もありそうです・・・。
・tesseract ocrの導入
OSSとして紹介されていた文字認識のtesseractをThinkPadに導入して、
ホワイトボードの画像で試していく予定です。こちらは学習データを用意することも出来る様なのですが、詳細はこれから調べるというところです。",1500030493.425782,2017-07-14 20:08:13.425782
kaiseiaoki,はいはいー,1477988977.000031,2016-11-01 17:29:37.000031
kaiseiaoki,あ　なにかお酒のリクエストありますかー？,1477989043.000032,2016-11-01 17:30:43.000032
kaiseiaoki,<!channel>: ,1477989061.000033,2016-11-01 17:31:01.000033
kaiseiaoki,どのくらい使いますか？　卵と牛乳,1477989217.000037,2016-11-01 17:33:37.000037
kaiseiaoki,ビールですね　分かりました,1477989228.000038,2016-11-01 17:33:48.000038
kaiseiaoki,把握です,1477989395.000041,2016-11-01 17:36:35.000041
kaiseiaoki,<@U0JACJLRJ>: 無事始まりそうです,1477991320.000043,2016-11-01 18:08:40.000043
kaiseiaoki,体調が悪いため今日のセミナーを欠席させて頂きます　急な連絡となって申し訳ありません,1478048621.000045,2016-11-02 10:03:41.000045
kaiseiaoki,"ZOU Yaheng,大月一弘,KANG Min,柏木治美:
""リスニング学習履歴データに基づく誤りパターンの検出システム ""
日本教育工学会論文誌,Vol.36,pp.49-52(2012)",1479803511.000365,2016-11-22 17:31:51.000365
kaiseiaoki,書誌情報,1479803548.000366,2016-11-22 17:32:28.000366
kaiseiaoki,本稿では，これまでのリスニング学習における学習履歴データを用いて，学習者の英単語学習における音素レベルの誤りパターンを自動検出するシステムを開発した．そして，学生グループの共通のリスニングウィークポイントを発見し，フィードバックする機能を実装した，検出は学習履歴データにある正解単語と誤った単語を取り出し，音素レベルに分解することによって行い，誤りパターンの出現回数も計算した，これまで蓄積した学習履歴データに対して検出を行い，検出手法の有効性を確認した．単語の中に聞き取りにくい音素が…つのみの場合に対して，開発したフィードバック機能の利用によって，学習者のリスニングウィークポイントを把握しやすくなるが，それ以外のケースに対して新たな検出手法が必要であることも明らかになった．,1479803551.000367,2016-11-22 17:32:31.000367
kaiseiaoki,"書誌情報
坪田康,壇辻正剛:
”タブレットを活用した英語長文聴解の実施に関する一検討 電子情報通信学会技術研究報告"",Vol.114,pp.31-36,(2014)",1479806770.000372,2016-11-22 18:26:10.000372
kaiseiaoki,"概要
学校教育でのリスニング活動やスピーキング活動を実施する場合，時間的な制約から、利用素材は比較的短いものを選ばざるを得ない．一方で，講演や対談などは20−30分程度以上のものが多く，現実的には長文聴解が必須となる．本稿では日本人学習者が躓きやすい音声項目について検討し，その対応策として，シャドーイング，リピーティング，一単語単位提示による速読，スラッシュ・リスニングを組み合わせたものを提案した。",1479806794.000373,2016-11-22 18:26:34.000373
kaiseiaoki,研究室に忘れたメガネふきを保管しておいてくれた方ありがとうございます、回収させてもらいました,1479808528.000078,2016-11-22 18:55:28.000078
kaiseiaoki,テストしてもらいたい英単語をユーザに発音してもらう→google翻訳の音声翻訳にかける→正しく翻訳されれば成功　という流れのアプリでもかまいませんか？,1481080811.000023,2016-12-07 12:20:11.000023
kaiseiaoki,申し訳ないのですがその週は就活関連の予定を入れてしまいました...,1488355055.850471,2017-03-01 16:57:35.850471
kaiseiaoki,面接の予定を前々からいれていたので　今回は欠席します　申し訳ないです,1488708377.597598,2017-03-05 19:06:17.597598
kaiseiaoki,<@U105P17QT|kaiseiaoki> has joined the channel,1491457197.201001,2017-04-06 14:39:57.201001
kaiseiaoki,"2017/4/6 作業報告

セミナーで発表するための卒研のアイデアをまとめたスライドを作成しました。
8割ほど完成しました。",1491471503.809036,2017-04-06 18:38:23.809036
kaiseiaoki,"2017/4/7 作業報告(自宅)
引き続き、セミナーで発表するための卒研のアイデアをまとめたスライドを作成しました。",1491567829.536472,2017-04-07 21:23:49.536472
kaiseiaoki,おおよそ完成しました,1491567839.538501,2017-04-07 21:23:59.538501
kaiseiaoki,"2017/4/11 作業報告(自宅)
・研究テーマ候補の関連研究を調査しました",1491915037.36021,2017-04-11 21:50:37.360210
kaiseiaoki,"2017/4/17 作業報告
・発表用の資料の作成と研究の方針について考察をまとめました
・研究テーマ候補の関連研究を調査しました",1492433105.042498,2017-04-17 21:45:05.042498
kaiseiaoki,"2017/4/20 作業報告
・音声認識について調査しました",1492701998.581798,2017-04-21 00:26:38.581798
kaiseiaoki,"2017/4/21 作業報告
・音声認識について調査しました
・テスト用のデータを用意しました",1492775104.290014,2017-04-21 20:45:04.290014
kaiseiaoki,<@U0JACJLRJ> <https://cloud.google.com/speech/pricing?hl=ja>,1492833109.365675,2017-04-22 12:51:49.365675
kaiseiaoki,先日お伝えしたサービスはこちらです。,1492833130.366332,2017-04-22 12:52:10.366332
kaiseiaoki,単語推薦の研究についても調べてみます。　ありがとうございました。,1492833200.368441,2017-04-22 12:53:20.368441
kaiseiaoki,"2017/4/21 作業報告
・音声認識について調査しました",1493037832.836296,2017-04-24 21:43:52.836296
kaiseiaoki,"<@U0JACJLRJ> ほぼ一件です,　
julius という認識エンジンについてを中心に調べました　",1493070519.981153,2017-04-25 06:48:39.981153
kaiseiaoki,<http://www.cyokodog.net/blog/web-speechi-api/>,1493189908.501054,2017-04-26 15:58:28.501054
kaiseiaoki,↑各国風に読み上げ,1493189914.502063,2017-04-26 15:58:34.502063
kaiseiaoki,5/2 作業報告,1493744436.926747,2017-05-03 02:00:36.926747
kaiseiaoki,・音声認識のためのAPI(Web Speech API)について　精度や機能などを調査しました。,1493744490.947757,2017-05-03 02:01:30.947757
kaiseiaoki,・実際にテストするために簡単なUIを作成しました,1493744523.959855,2017-05-03 02:02:03.959855
kaiseiaoki,"5/8 作業報告
・発音練習アプリケーションの基本機能を実装しました
・デザインを整えました
それにともない、Bulmaというフレームワークを導入しました",1494248055.559028,2017-05-08 21:54:15.559028
