User,text,timestamp,time
ko-hei,"長沼くんと僕の発表が終わりました:tada:
長沼くんは緊張はしていましたが、質疑応答も含めて内容的にはとても良い発表だったと思います。

また2発表ともに、貴重なご意見やご質問を頂きました。帰ってから詳しく報告します。",1532144686.000016,2018-07-21 12:44:46.000016
takano,"デモをしない人も、モニターを使って説明すると体裁よく説明できると思います。
パワポ資料は、4スライドを1ページに集約したスタイルで印刷しておき、モニターをメインで説明する場合も、補助資料として示せるようにしておいて下さい。",1532144314.000046,2018-07-21 12:38:34.000046
daiju.haga-1521042,ありがとうございます。学校でわかる人に聞こうと思っていました。,1532142229.000009,2018-07-21 12:03:49.000009
tsukiji,"かわりに設定しました。
設定がわからない言ってるけど調べても分からなかったの？",1532137853.000004,2018-07-21 10:50:53.000004
tsukiji,"  8月3日 (金) 9:00 , 日本標準時 にこのチャンネルでこれをリマインドするよう設定しました : “残留届の提出” ",1532137625.000047,2018-07-21 10:47:05.000047
daiju.haga-1521042,出しました。リマインダーの設定はわかりません。,1532103365.000117,2018-07-21 01:16:05.000117
shibamoto,<@U4XUM59NX> 昨日、残留届、提出した？,1532103070.000321,2018-07-21 01:11:10.000321
hisatsugu_1521038,土曜日行きます,1532097611.000289,2018-07-20 23:40:11.000289
urano_ryoya,土曜行きます,1532086388.000227,2018-07-20 20:33:08.000227
shigetatomoki,土曜行きます,1532069053.00008,2018-07-20 15:44:13.000080
shibamoto,<@U4XUM59NX> 先生に呼ばれてたよ!!!!10秒ほど前に,1532066493.000116,2018-07-20 15:01:33.000116
daiju.haga-1521042,土曜行きます。,1532063866.000066,2018-07-20 14:17:46.000066
shibamoto,"あと、4年生は、土曜日にでも羽賀くんのシステムのデモの仕方を教わっておくと良いかもしれないです。(何かの役に立つはず…？)
私のデモは簡単なので、当日に教えます(もしくは、事前にwikiかなんかに書いておきます)

毎年、この時期は来場者が多いみたいですが、頑張りましょう〜",1532063458.000041,2018-07-20 14:10:58.000041
shibamoto,"<!channel> 
オープンキャンパスの準備について

準備ですが、今いる4年生と話し合い、土曜日 13:00〜やることにしました。(今日、あまりにも4年生が居ないので)
机の配置、モニター配置も人員不足で出来そうにないので、それらも土曜日にお願いします。(今日、出来そうなら、しておきますが。一人で)

4年生は土曜日に、来れる、来れないの意思表示を何らかの形でお願いします。
(ちなみに、私は土曜日、来れません)



役割分担ですが、今のところ、自分の準備(印刷など)は自分で、当日は特にシフト組まずにやろうと考えています。(シフト組まない方が臨機応変に動けると思うので…。ただ、お昼に関しては11:00〜13:00くらいの間でローテーションで取ってもらおうと考えています。)",1532062324.000109,2018-07-20 13:52:04.000109
takano,あるいは、むしろ明日（土曜日）の方が集まりやすいということでしたら、その旨情報共有をしてください。,1532060104.000146,2018-07-20 13:15:04.000146
takano,明日は土曜日なので、みんなが集まりづらいと思うので、机の配置、モニタの設置などは、今日中にやって置いた方が安心です。,1532060080.000163,2018-07-20 13:14:40.000163
takano,Slackなどで情報共有しながら進めましょう。,1532059882.0001,2018-07-20 13:11:22.000100
takano,役割分担など完了していますか。,1532059859.000091,2018-07-20 13:10:59.000091
takano,オープンキャンパスの準備は、大方今日中に済ませておくようにお願いします。,1532059848.000138,2018-07-20 13:10:48.000138
takano,"---
箇条書きのTF値が高いな。",1532047403.000189,2018-07-20 09:43:23.000189
takano,スライド１０：箇条書きの機能を使った方が、きれいにみえると思います。,1532047252.000032,2018-07-20 09:40:52.000032
takano,スライド９：自然言語処理をどのように使用しますか。,1532047221.000065,2018-07-20 09:40:21.000065
takano,スライド９：提案方式の文章：もっと正確に表現する。フォントサイズも読みやすい大きさにする。,1532047205.000111,2018-07-20 09:40:05.000111
takano,スライド８：レイアウトを整える。ソースコードの枠の幅をそろえる、文字を理解しやすい位置に配置する、など。,1532047141.000175,2018-07-20 09:39:01.000175
takano,スライド７：重要なスライドなので、図を使用して丁寧に説明してください。,1532047067.000097,2018-07-20 09:37:47.000097
takano,"スライド６：提示することが目的にはならないと思います。
「提示する機能を実現する」など。",1532047010.000073,2018-07-20 09:36:50.000073
takano,スライド６：「省略」の意味が不明です。2文を、それぞれ箇条書きにした方が読みやすいと思います。,1532046980.000036,2018-07-20 09:36:20.000036
takano,スライド５：同じく、２文ありますが、箇条書きにすると読みやすくなると思います。「できるのではないか」-&gt;できると考えた（疑問形にしてもしょうがない）,1532046867.000088,2018-07-20 09:34:27.000088
takano,スライド４：２文を、箇条書きにすると読みやすいと思います。,1532046779.000128,2018-07-20 09:32:59.000128
takano,スライド４：スライド３から、どのような流れで説明しますか？,1532046749.000086,2018-07-20 09:32:29.000086
takano,スライド３：下の著者名なども、箇条書き機能を使うときれいに見えるのでは。,1532046668.000032,2018-07-20 09:31:08.000032
takano,スライド２：１番目の文章：「現在」は不要なので削除して良い。,1532046601.000048,2018-07-20 09:30:01.000048
takano,スライド２：２番目の文章も箇条書きで良い,1532046561.000081,2018-07-20 09:29:21.000081
takano,<@U4Y3V5NKX> 中間発表スライドですが、大筋は大体良いと思います。レイアウトや文言は、修正したほうが良い点がいくつかあります。,1532046535.000003,2018-07-20 09:28:55.000003
shibamoto,"［備忘録］
オープンキャンパスについて
当日
9:30 集合
10：00〜16：00 研究室紹介

準備(机の配置)などは金曜日に。
中間スライドを1枚4スライドに印刷。
デモやる人は、デモはモニターで。",1531894641.00018,2018-07-18 15:17:21.000180
shigetatomoki,電車が遅れており、到着がバス1本分遅れてしまいます。すみません。,1531885269.000008,2018-07-18 12:41:09.000008
hisatsugu_1521038,"<@U0JACJLRJ> 遅れて申し訳ありません。中間発表用ポスター資料を作成しました。確認お願いします。
<https://github.com/kait-takanolab/1521038-hisatsugu-thesis/blob/master/1521038_slide.pptx>",1531734727.000049,2018-07-16 18:52:07.000049
shigetatomoki,"<!channel> 
幾徳祭実行委員からメールが来ました。
以下、内容そのまま、下にも書いてありますが、提出期限は8月24日(金)


パンフレットに掲載する写真なのですが、
例年各学科一枚使用していましたが、
今年度は違うレイアウトで掲載したいと考えておりますので 、
各研究室につき一枚使用させていただきたいです。

つきましては「パンフレット掲載写真」の提出を
8月24日（金）
までにお願いいたします。

写真の形式につきましては
画像ファイル名：研究室名
データ形式：「.jpg」または「.bmp」
に変更をお願いいたします。
以上の変更を行った上、
本メールアドレス「 <mailto:ikutoku.jikkou@gmail.com|ikutoku.jikkou@gmail.com> 」までご送信お願いいたします。 ",1531733784.000119,2018-07-16 18:36:24.000119
daiju.haga-1521042,"<@U0JACJLRJ> 先週のゼミの内容を中間ポスター資料に反映しました。確認お願いします。
<https://github.com/kait-takanolab/1521042-haga-thesis/blob/master/1521042-haga-semi-slide.pptx>",1531722939.000205,2018-07-16 15:35:39.000205
tsukiji,,1531709332.000103,2018-07-16 11:48:52.000103
shibamoto,"<@U0JACJLRJ> 世間が3連休の中、私たちのためにありがとうございます。我々が不甲斐ないばかりにすみません。
先生に早死にされても困るので、たまには休んで下さい。",1531664745.000015,2018-07-15 23:25:45.000015
takano,<!channel> 提案システムの概要図は載せておきましょう。,1531620572.000039,2018-07-15 11:09:32.000039
takano,githubへの提出で良いです。,1531620504.00003,2018-07-15 11:08:24.000030
takano,<!channel> 中間ポスター資料について、先週のゼミの内容を反映させてください。80%くらいの完成版を明日7/16の15時までに提出してください。,1531620495.000026,2018-07-15 11:08:15.000026
tsukiji,"MATLABのインストール方法
githubにログインしてね",1531279626.000049,2018-07-11 12:27:06.000049
tsukiji,<https://github.com/kait-takanolab/knowledge/wiki/%E5%A4%A7%E5%AD%A6%E3%82%A2%E3%82%AB%E3%82%A6%E3%83%B3%E3%83%88%E3%81%A7%E7%84%A1%E6%96%99%E3%81%A7MATLAB%E3%82%92%E4%BD%BF%E3%81%8A%E3%81%86%EF%BC%81>,1531279612.00009,2018-07-11 12:26:52.000090
takano,特別な事情がなければ毎日来て、午前中には作業を開始しましょう。,1531274567.000168,2018-07-11 11:02:47.000168
takano,中間発表のスライドですが、具体的な内容に乏しく、もっと改善が必要です。研究室で作業をする習慣をつけましょう。,1531274541.000151,2018-07-11 11:02:21.000151
takano,何人かについては、githubのissueに中間発表スライドのコメントを書いておきました。,1531274443.000137,2018-07-11 11:00:43.000137
daiju.haga-1521042,提出しました。原稿にはアイロンビーズを行う趣旨を記載しました。,1531210746.000146,2018-07-10 17:19:06.000146
ko-hei,,1531101167.000012,2018-07-09 10:52:47.000012
t.kasai,"<@U0JACJLRJ> 今日のセミナーに出席した4年生の（現時点の）中間発表資料は GitHub に上がっています
<#C0XMH9F0Q|report> にリンクが貼ってあります",1530692133.000252,2018-07-04 17:15:33.000252
takano,どうもありがとう。中間発表スライドにあてはめる、という方針で良いと思います。内容を早めに確認したいのですが、締め切りに少し時間の余裕を持たせると後回しにしてしまう傾向があるので、早速ですが7/6(金)にgithubで提出してもらえますか。,1530690256.000045,2018-07-04 16:44:16.000045
t.kasai,中間発表が近いのでとりあえず既存の発表スライドを（すでに存在するスライドは削らないように）中間発表スライドの流れに当てはめるように指示しました,1530688168.000017,2018-07-04 16:09:28.000017
shigetatomoki,"2018/07/04 作業報告
集まったメンバーで中間発表用の資料についてお互いに説明、それに対する意見を交換
先輩方からのアドバイスを受けた",1530688068.000163,2018-07-04 16:07:48.000163
urano_ryoya,ありがとうございます :pray: :pray:  :pray:,1530680436.000112,2018-07-04 14:00:36.000112
t.kasai,:thinking_face: oO（あれ？上村君のスライドがない？）,1530680306.000004,2018-07-04 13:58:26.000004
t.kasai,2017年度の中間発表スライドを発掘しました :muscle:,1530680231.000103,2018-07-04 13:57:11.000103
t.kasai,,1530680196.000076,2018-07-04 13:56:36.000076
t.kasai,,1530680190.000085,2018-07-04 13:56:30.000085
t.kasai,,1530680186.000072,2018-07-04 13:56:26.000072
t.kasai,,1530680182.00011,2018-07-04 13:56:22.000110
t.kasai,,1530680176.000089,2018-07-04 13:56:16.000089
t.kasai,,1530680169.000072,2018-07-04 13:56:09.000072
t.kasai,,1530680164.000165,2018-07-04 13:56:04.000165
t.kasai,,1530680161.000176,2018-07-04 13:56:01.000176
t.kasai,他の院生のスライドも以前どこかに上がってたような気がしたので探してください :bow:,1530679693.000031,2018-07-04 13:48:13.000031
t.kasai,僕の4年中間発表スライドです,1530679611.000155,2018-07-04 13:46:51.000155
t.kasai,,1530679590.000076,2018-07-04 13:46:30.000076
shigetatomoki,提出期限は7月13日です,1530526726.000023,2018-07-02 19:18:46.000023
shigetatomoki,記入用紙があるので、水曜日に持っていきます,1530526698.000218,2018-07-02 19:18:18.000218
shigetatomoki,"学園祭実行委員会から連絡が来ました。
パンフレット掲載原稿の記入についてのメールです。",1530526658.000154,2018-07-02 19:17:38.000154
t.kasai,調整は面倒ですが、あとあと苦しまないためによろしくお願いします :bow:,1530078136.000117,2018-06-27 14:42:16.000117
t.kasai,最終発表（2月）のプレゼン資料は 4:3 が安全なので、中間発表スライドも 4:3 にしましょう,1530078107.000127,2018-06-27 14:41:47.000127
shigetatomoki,スライドのサイズは4:3がいいらしい,1530077832.000149,2018-06-27 14:37:12.000149
daiju.haga-1521042,幾徳祭参加申込書を提出しました。学生代表は重田くんです。,1529906436.000289,2018-06-25 15:00:36.000289
daiju.haga-1521042,"幾徳祭でやること
・アイロンビーズ

学祭の費用
・3万くらい
・使う理由があるものは買える
・オーバーするくらいがいい、使い切らないと予算減らされる
・事前に使い切る計画をたてる",1529479841.000467,2018-06-20 16:30:41.000467
tsukiji,<https://future-tech-association.org/2018/02/03/ai_galaxy_express_create/>,1529464978.000196,2018-06-20 12:22:58.000196
shibamoto,,1528968970.000057,2018-06-14 18:36:10.000057
shibamoto,<!channel> 中間発表が約1ヶ月後に迫ってきました．なので，中間発表のポスターを作る必要があります．ポスターは表紙含めて9枚です．詳しくは，去年の先輩のスライド等を見てください．テンプレは全員でデザインを統一するためにこの場にあげておきます,1528968635.000096,2018-06-14 18:30:35.000096
shibamoto,<@U4XUM59NX> 幾徳祭で研究室公開をするのですが，それ関係の資料の締め切りが，6/29までです．提出をお願いします．詳しくは机に置いてある資料を確認してください．不明点は遠慮なく聞いて下さい．よろしくお願いします．（ちなみに，私が羽賀君を任命したわけではないので恨まないでください）,1528892873.000335,2018-06-13 21:27:53.000335
ko-hei,<https://dolphin.mkm.ic.kanagawa-it.ac.jp/~kamimura/e-speaking/1321084-aoki-sotuken/simple/userlogin/login.php>,1528874977.000492,2018-06-13 16:29:37.000492
ko-hei,<https://dolphin.mkm.ic.kanagawa-it.ac.jp/~kamimura/e-listening/public/userlogin/login.php>,1528873769.000089,2018-06-13 16:09:29.000089
ko-hei,<https://dolphin.mkm.ic.kanagawa-it.ac.jp/~kamimura/e-coin/index.html>,1528873444.000273,2018-06-13 16:04:04.000273
tsukiji,"<!channel> 
そろそろ研究で作業をした内容を先生が把握できるように報告しましょう。
reportチャンネルでその日何を目的として何をしたのかを書くこと
帰る前に先生に何をしたのかを直接はなすこと
院生も模範とるようにやりましょう",1528873427.000073,2018-06-13 16:03:47.000073
shibamoto,"水曜日にセミナーがあると思うので、その時にでも回収しようと思います。


セミナー始まる前までに、記入を終えておくと、スムーズに提出できると思うので、皆さん、宜しくお願いします。",1528102352.000654,2018-06-04 17:52:32.000654
ko-hei,"<!channel> 4年生は，先生や院生からのメッセージに対して，何らかのレスポンスをするようにお願いします．
特に先生からは,  事務的なものも含めて，重要な連絡やお願いをしていることが多いです．
レスポンスをしないのは，先生や院生の言っていることを無視しているのと同義なので，そこをよく考えて行動するようにお願いします．",1528101918.000057,2018-06-04 17:45:18.000057
takano,4年生のみなさん、就活状況報告シートの回収をお願いします。回収後、代表者が、6Fの福沢さんのところに持っていててもらえますか。,1528100339.000254,2018-06-04 17:18:59.000254
takano,3年生セミナーは4年生セミナ－の一環としてやっていますので、参加するようにしましょう。,1527649472.000151,2018-05-30 12:04:32.000151
s1421163,"いきなり失礼します。
本日のゼミと懇親会、体調が優れないためお休みさせていただきます。
懇親会を企画してくださった方々、本当に申し訳ありません。",1527643645.000095,2018-05-30 10:27:25.000095
takano,チュラの学生も歓迎してあげてください。,1527476318.000039,2018-05-28 11:58:38.000039
shigetatomoki,"<!channel>
懇親会は票数が多かった30日(水)に行います",1527473087.000061,2018-05-28 11:04:47.000061
t.kasai,ソースコード分類やる人（もしくはその他）は試してみてください,1527068247.000267,2018-05-23 18:37:27.000267
t.kasai,MATLAB を用いたテキストデータの分類例みたいです,1527068217.00001,2018-05-23 18:36:57.000010
t.kasai,<https://jp.mathworks.com/help/textanalytics/examples/classify-text-data-using-deep-learning.html>,1527068200.000173,2018-05-23 18:36:40.000173
satotoshiki,,1527065429.000433,2018-05-23 17:50:29.000433
satotoshiki,<@U2808K7U2> 3年前期でセバスチャンが作ったプログラム上げておきます,1527065412.000238,2018-05-23 17:50:12.000238
tsukiji,"<@U4Y2BNA2Y> 
・フォニックスを選んだ理由(なぜ着目したのか)
佐藤君はフォニックスをどう扱うために出したのかを明確にしてほしい
【例】
　・フォニックスが持つ課題を自分の研究で解決する
　・フォニックスを使って何か課題を解決するのか",1527059193.000381,2018-05-23 16:06:33.000381
t.kasai,issue の作り方がわからなかったらこの資料を参照してください,1527051233.000017,2018-05-23 13:53:53.000017
t.kasai,,1527051220.000117,2018-05-23 13:53:40.000117
B85CETJLW,"1: yokoyama
2: hisatsugu
3: satou
4: urano
5: shibata",1527050163.000029,2018-05-23 13:36:03.000029
t.kasai,/mazel shibata urano hisatsugu satou yokoyama,1527050163.000025,2018-05-23 13:36:03.000025
hisatsugu_1521038,就活生の方：週に何日くらい説明会や面接あるかの情報を提示してほしいそうです。,1526957710.00026,2018-05-22 11:55:10.000260
urano_ryoya,"あと類似（？）のサービス
<https://ja.duolingo.com/>",1526450474.00014,2018-05-16 15:01:14.000140
urano_ryoya,"<@U4Y2BNA2Y> Image magickでGIF作成すると良いかもしれないです
<https://www.imagemagick.org/script/index.php>
<http://www.protein.osaka-u.ac.jp/rcsfp/supracryst/suzuki/jpxtal/Katsutani/gif1.php>",1526450240.000259,2018-05-16 14:57:20.000259
s1521046,<@U79FX6VFF>さんがチャンネルに参加しました,1526445218.000139,2018-05-16 13:33:38.000139
t.kasai,<@UA5NHRKCP> <@U79FX6VFF> 現在の就活状況を教えてください,1526445209.000171,2018-05-16 13:33:29.000171
t.kasai,<@U0JACJLRJ> 現在の就活状況です,1526445187.000007,2018-05-16 13:33:07.000007
t.kasai,5/16時点での就活状況,1526445164.0,2018-05-16 13:32:44
t.kasai,,1526445164.000169,2018-05-16 13:32:44.000169
takano,<@U4XUM59NX> サンプルプログラムは3次元思考を促すような例題の、足掛かりとなるようなものが良いです。,1526444933.000229,2018-05-16 13:28:53.000229
takano,<@U4XUM59NX> あとは、AR.jsやWebARを用いてどのような実装が可能であるかを知る必要があるので、プログラミング作業を優先すると良いと思います。ちょっとしたサンプルプログラムを作れますか。,1526444878.000158,2018-05-16 13:27:58.000158
hisatsugu_1521038,<@U0JACJLRJ> もうしわけありません。ファイルをアップロードしました。,1526444746.000195,2018-05-16 13:25:46.000195
takano,<@U4XUM59NX> その際、3次元的なプログラミングを学習をするために、ARが必要なので、それらを教材の例題として活用する、という感じを検討してみてもらえますか。,1526444739.000184,2018-05-16 13:25:39.000184
takano,教材作成者のための、ARプログラミング支援ということなのですが、学習者のためのARプログラミング支援というストーリーだとちょっとシンプルになると思います。,1526444323.000109,2018-05-16 13:18:43.000109
takano,ただ少しロジックが複雑な気がしたので、ARプログラミング支援をするシステムに焦点をあてることできますか。,1526443923.000132,2018-05-16 13:12:03.000132
takano,<@U4XUM59NX> 3次元思考や理解を促す学習教材作成のための、ARプログラミング支援ですが、着眼点は良いと思います。,1526443832.000243,2018-05-16 13:10:32.000243
takano,<@U4Y3V5NKX> githubにファイルをアップロードしてますか。,1526443455.000027,2018-05-16 13:04:15.000027
takano,<@U0J8PMAQJ> 君もリードしてもらえると助かります。,1526443381.000234,2018-05-16 13:03:01.000234
takano,<@U4YM85G94> ちょっと発展させると「ソースコード類似度の算出機能（モジュール）」を作るということになります。この部分の話は、<@U4YM85G94> <@U4Y2B9X28> <@U4Y3V5NKX> くんも関係してくると思うので、研究室のプロジェクトとして進めてみませんか。,1526443337.000191,2018-05-16 13:02:17.000191
takano,<@U4YM85G94> また、<@U0J8PMAQJ> くんとも相談中なのですが、ディープラーニングに適用するために、ソースコードからどのように学習データを作成し、ディープラーニングに適用していくかを調査する必要があります。,1526443027.000064,2018-05-16 12:57:07.000064
takano,<@U4YM85G94> その他にもあるかもしれないのでちょっと考えてみてください。例えば、コメントも似ていると判断できる特徴があるかもしれません。,1526442956.000185,2018-05-16 12:55:56.000185
takano,"<@U4YM85G94> 
(1) ajaxを使用している
(2) jqueryを使用している
(2) doneとfailの処理がある",1526442889.000213,2018-05-16 12:54:49.000213
takano,<@U4YM85G94> スライド8ですが、両ソースコードが似ていると判断できる特徴を列挙できますか。,1526442804.000159,2018-05-16 12:53:24.000159
takano,<@U4YM85G94> ソースコード推薦をするための基本アイディアを考えていきましょう。,1526442756.000184,2018-05-16 12:52:36.000184
takano,githubの使用方法については、他のメンバーに聞いてみて下さい。,1526109067.000071,2018-05-12 16:11:07.000071
takano,発表を聞けなかった人を含めて、コメントをしたいと思います。（時間を見つけて作業する予定です。来週火曜日くらいまでにコメントしていなかったら、催促してください。）,1526108958.000104,2018-05-12 16:09:18.000104
takano,水曜日のセミナーに欠席した人、スライドをgithubにアップロードしてもらえますか。,1526108944.000008,2018-05-12 16:09:04.000008
ko-hei,いいよーよろしくー,1526033951.000327,2018-05-11 19:19:11.000327
hisatsugu_1521038,<@U12475CJC> リマインダーありがとうございます。次から気を付けます,1526033835.000334,2018-05-11 19:17:15.000334
ko-hei,ありがとーー,1526033744.000274,2018-05-11 19:15:44.000274
hisatsugu_1521038,リマインダー忘れてました,1526033741.000249,2018-05-11 19:15:41.000249
hisatsugu_1521038,出したよ,1526033725.000408,2018-05-11 19:15:25.000408
shibamoto,<@U4Y3V5NKX> 残留届って結局，出したんだっけ？,1526033697.000272,2018-05-11 19:14:57.000272
shigetatomoki,<!channel> 懇親会の日程を改めて決めるための投票をお願いします,1525864551.000141,2018-05-09 20:15:51.000141
B76LA1JFP,<@U4YM85G94> used `/polly`!,1525864259.000186,2018-05-09 20:10:59.000186
shigetatomoki,人数がとてもすくないので、話し合いの結果、今日の懇親会は中止になりました,1525863719.000117,2018-05-09 20:01:59.000117
shibamoto,"今日、ゼミ参加できなかった人 へ

今日のゼミで、GitHubで卒研用のリポジトリを作って、スライドをアップロードする方法等をしました。
やり方をざっっっくりまとめたので、ご参考までにどうぞ。
<https://github.com/kait-takanolab/1521183-shibamoto-thesis/wiki/%E3%82%BC%E3%83%9F%E3%81%A7%E3%81%AE%E3%82%B9%E3%83%A9%E3%82%A4%E3%83%89%E5%85%B1%E6%9C%89%E3%81%AE%E4%BB%95%E6%96%B9>

わからなかったら、詳しそうな人に聞いてください。",1525863612.000212,2018-05-09 20:00:12.000212
tsukiji,"<@U4XUM59NX> 
想定する授業形態を書き出してみる(どのように学習するのか、どのような手順でARを実行するのかも含めて)
アイディア段階でいいので(実際できるかどうかはおいておく)例題とかあるといいのかもしれない
ARを動かす実装しながらでいいので、タブレットでコーディングしたものがそのまま実行できるのかも調べてみてください",1525856797.000409,2018-05-09 18:06:37.000409
tsukiji,"<@U2808K7U2> 
とる段階で加工(工夫？)してるのはどうするのか(レンズ変えるとかピント絞るとか)
編集したorしてないでの重み付けなのか、どのような編集したのかを見ることで重み付けをするのか
単純な実験として目視で加工した加工してないを分類してみて効果が出るのかやってみるのはありかも？",1525855003.000515,2018-05-09 17:36:43.000515
tsukiji,"<@U4YM85G94> 
ソースコード推薦を使用するうえで
先週の話的にコンパイラの構文解析がどのように行われているのか
コンパイラの構文解析を基に推薦するとどんな効果が見込めるのか考えてみるのもいいかもしれない",1525853377.000208,2018-05-09 17:09:37.000208
t.kasai,Microsoft の Visual Studio IntelliCode の概要がまとまってるブログ（Microsoft Research）で、ソースコード推薦するひとは読むと良いかもしれないですます,1525852806.000449,2018-05-09 17:00:06.000449
tsukiji,"<@U4YM85G94> 
ソースコード推薦の課題を解決するのか、ソースコード推薦を使って重田君がやりたい事を解決するのか
どっちなのかを具体的にしてみる
前者ならば、ソースコード推薦でのデメリット(課題)を書いてみる
後者なら、スライドの研究動機で書いてあった「何度も同じことを書く」という想定されている場面を研究背景に具体的に書いて研究動機でソースコード推薦で解決できるのような流れでスライドを整理してみてください",1525852803.000274,2018-05-09 17:00:03.000274
t.kasai,<https://www.microsoft.com/en-us/research/blog/learning-source-code/>,1525852732.000127,2018-05-09 16:58:52.000127
