User,text,time
tsukiji,testを終えたので一応記録を更新したのを送ります,1497356493.043708,2017-06-13 21:21:33.043708
takano,上村君も協力してくれるとのことなので、協力してもらってください。,1496405512.106514,2017-06-02 21:11:52.106514
takano,いくつか試したので、この続きをお願いしていいですか。,1496405491.102154,2017-06-02 21:11:31.102154
takano,SQL学習システムの、教科書の例題が実行できるかのチェックシートです。,1496405481.100155,2017-06-02 21:11:21.100155
tsukiji,"先生のユーザも追加しました
パスワードはユーザ名と同じです",1496291131.390521,2017-06-01 13:25:31.390521
takano,サーバーのアカウントだけどどうかな。,1496283191.495366,2017-06-01 11:13:11.495366
tsukiji,<@U0JACJLRJ> sqlの事ならまだ先生がテストするようなアカウントは作ってない気がします,1496277396.737358,2017-06-01 09:36:36.737358
takano,www.mkm.ic.kanagawa-it.ac.jpに私のアカウントは作成してもらっていたっけ？,1496235184.126059,2017-05-31 21:53:04.126059
tsukiji,先ほど見てたネットワークカードです,1496064598.738037,2017-05-29 22:29:58.738037
tsukiji,<http://amzn.asia/bIWDwxV>,1496064573.73283,2017-05-29 22:29:33.732830
takano,先ほぞのゼミで言い忘れたのですが、大学院生にもなったので、英語の論文を多く読んでくようにしましょう。,1495686619.203698,2017-05-25 13:30:19.203698
takano,印刷した指導計画書を、二人の机に置いておきました。,1495594166.048128,2017-05-24 11:49:26.048128
tsukiji,田中博先生でお願いします,1495591767.8225,2017-05-24 11:09:27.822500
takano,二人の先生のうち希望はありますか。,1495591706.816598,2017-05-24 11:08:26.816598
tsukiji,"特に希望は無いので・・・
そうですね、僕もよく知っている先生なので議論しやすいです",1495591689.815003,2017-05-24 11:08:09.815003
takano,分野は違うのですが、二人とも、築地くんのことを知っているので話しやすいと思います。,1495591653.811517,2017-05-24 11:07:33.811517
takano,あるいは田中（博）先生は、どうでしょうか。,1495591623.808755,2017-05-24 11:07:03.808755
takano,もう一人の副査ですが、希望の先生はいますか。もしとくにいなければ、清原先生にお願いしてみようと思うのですが、良いですか。,1495591549.80174,2017-05-24 11:05:49.801740
tsukiji,"わかりました。
ありがとうございます",1495591545.801335,2017-05-24 11:05:45.801335
takano,副査１名と補佐の先生は、松本先生と稲葉先生にお願いしました。,1495591458.792219,2017-05-24 11:04:18.792219
takano,<@U0JAEV08K> 修士論文副査２名と、指導教員補佐１名を決めたいのですが、,1495591420.788603,2017-05-24 11:03:40.788603
tsukiji,分かりました,1495589357.583109,2017-05-24 10:29:17.583109
takano,そういえば、研究計画書のように後から参照することの多いファイルは、メールで送ってもらうのがよいですね。,1495584179.031012,2017-05-24 09:02:59.031012
tsukiji,"スライド19枚目から実装についてのスライドを作成しました
また前回の院ゼミで指摘された概要図の修正を15枚目に入れたのでよければ一度見ていただけると幸いです",1495450202.337454,2017-05-22 19:50:02.337454
t.kasai,研究計画書は前回の先生からの意見を反映させたものを上げておきます,1495447272.872032,2017-05-22 19:01:12.872032
t.kasai,作業見込みを上記スライドの5ページ目に記述しました,1495447237.865577,2017-05-22 19:00:37.865577
takano,よくやってくれていると思います。,1495427279.262316,2017-05-22 13:27:59.262316
t.kasai,慎重に作業するように気をつけます :dizzy_face:,1495422083.900877,2017-05-22 12:01:23.900877
takano,どうもありがとう。,1495422038.897516,2017-05-22 12:00:38.897516
takano,ipがバッティングした時に内部的にネットワーク管理部分が落ちたのかとも思いましたが、回復して良かったです。,1495422017.895573,2017-05-22 12:00:17.895573
takano,静電気が溜まっていたのかもしれません,1495421880.885086,2017-05-22 11:58:00.885086
t.kasai,こちらでも web ページが見られることを確認しました,1495421865.884004,2017-05-22 11:57:45.884004
takano,webも見れるようになりました,1495421835.881507,2017-05-22 11:57:15.881507
t.kasai,接触不良だったんでしょうか？,1495421809.879633,2017-05-22 11:56:49.879633
t.kasai,あれ？ping が通るようになりました,1495421773.877178,2017-05-22 11:56:13.877178
t.kasai,抜き差しも一回してみました,1495421736.874643,2017-05-22 11:55:36.874643
t.kasai,もう一度接続されていることを確認しました,1495421729.874213,2017-05-22 11:55:29.874213
takano,ハブの辺りとかも。,1495421528.86007,2017-05-22 11:52:08.860070
takano,lanケーブルまわりだけもう一度確認しておいてもらえますか。,1495421507.858691,2017-05-22 11:51:47.858691
t.kasai,そもそも（自分は）接続したことがありません,1495420242.768232,2017-05-22 11:30:42.768232
takano,root権限あったっけ？,1495420230.767222,2017-05-22 11:30:30.767222
t.kasai,接続されていることは確認済みです,1495420198.764506,2017-05-22 11:29:58.764506
takano,lanケーブルは繋がっていますか？,1495420179.763223,2017-05-22 11:29:39.763223
tsukiji,一度メールサーバを再起動してもいいですか？,1495420085.756685,2017-05-22 11:28:05.756685
t.kasai,202.250.66.36 に ping が通りませんね,1495419737.732612,2017-05-22 11:22:17.732612
t.kasai,"木曜日に
202.250.66.38 (ドメイン無し) を GPU ベアボーン
202.250.66.39 (<http://www.mkm.ic.kanagawa-it.ac.jp|www.mkm.ic.kanagawa-it.ac.jp>) を速水研SQL
というようにしたので
202.250.66.36 (<http://www2.mkm.ic.kanagawa-it.ac.jp|www2.mkm.ic.kanagawa-it.ac.jp>) はメールサーバだけに向いているはずです",1495419503.716098,2017-05-22 11:18:23.716098
tsukiji,"実装に着手するポイントとは実装するうえでどのような機能を作成するのか
その時にどのような技術(例：TensorFlowを使う)などをスライドにまとめるということですか？",1495419092.686579,2017-05-22 11:11:32.686579
takano,研究室のメールサーバで管理をしているメーリングリスト宛てのメールがエラーとなりました。この間のdb作業の影響かもしれないので確認してもらえますか。,1495419081.685814,2017-05-22 11:11:21.685814
tsukiji,分りました,1495418954.676653,2017-05-22 11:09:14.676653
takano,実装に着手するポイントについて知りたいので今日の作業として説明資料を作成しslackなどに挙げてもらえますか。,1495418757.663091,2017-05-22 11:05:57.663091
takano,時間が取れないので自主ゼミでお願いします。,1495418628.65378,2017-05-22 11:03:48.653780
tsukiji,今遠藤先輩から連絡があり、5限に打ち合わせに来るようです,1495083036.677799,2017-05-18 13:50:36.677799
tsukiji,"やったコマンド
drop database order_login;  //データベースorder_loginの削除
create databese order_login; //データベースorder_loginの作成
mysql -u root -p order_login &lt; order_login.sql  //sqlファイルのインポート",1495082662.648175,2017-05-18 13:44:22.648175
tsukiji,"速水研の引継ぎで、昨日の話であったuserデータの入ったデータベースを削除し入れなおしました。
入れなおしたあと、テストとしてユーザをアプリ上で追加したら正常に追加されました",1495082436.630712,2017-05-18 13:40:36.630712
tsukiji,DEIMとAINA2018の情報を追加しました,1494926904.465396,2017-05-16 18:28:24.465396
takano,テストの仕方も確認しておく必要があるように思いました。,1494844796.199267,2017-05-15 19:39:56.199267
takano,今週木曜日の3限以降で、遠藤君との打ち合わせを調整してもらえますか。,1494842507.827154,2017-05-15 19:01:47.827154
takano,sql_modeをNO_ENGINE_SUBSTITUTIONにすると解決するかもしれない,1494842108.753736,2017-05-15 18:55:08.753736
takano,"---
遠藤 5.6.20 Mac @@sql_mode NO_ENGINE_SUBSTITUTION
本番 5.1.x CentOS @@sql_modeに設定なし
鷹野研 5.7.x Ubunts @@sql_mode STRICT_TRANS_TABLESの他にいろいろ設定されている
---",1494842084.749508,2017-05-15 18:54:44.749508
takano,5.6から起きている問題かもしれません,1494841129.579185,2017-05-15 18:38:49.579185
takano,<http://blog.seeds-std.co.jp/entry/1035.html>,1494841112.576115,2017-05-15 18:38:32.576115
t.kasai,ダウングレードは可能です,1494840939.544062,2017-05-15 18:35:39.544062
takano,NOT NULLのときのINSERTの挙動が違うようなのですが、まだ公式文書で確認できていません。,1494840734.506907,2017-05-15 18:32:14.506907
takano,5.6を稼働させることできますか。,1494840678.496602,2017-05-15 18:31:18.496602
takano,mysql のバージョンは5.6がベターかもしれません。,1494840666.494258,2017-05-15 18:31:06.494258
tsukiji,確認できたありがとう,1494836037.657999,2017-05-15 17:13:57.657999
t.kasai,した,1494835747.60831,2017-05-15 17:09:07.608310
tsukiji,sqlファイルのファイル2つインポートしたっけ？,1494835738.60676,2017-05-15 17:08:58.606760
t.kasai,:kodakku1: ,1494835696.599774,2017-05-15 17:08:16.599774
tsukiji,sqlファイル,1494835689.598652,2017-05-15 17:08:09.598652
t.kasai,"ｱ,ｱﾚ",1494835684.597787,2017-05-15 17:08:04.597787
tsukiji,笠井君のホームディレクトリにあったよ,1494835674.596263,2017-05-15 17:07:54.596263
t.kasai,ディレクトリ構造自体はかわらない,1494835674.596119,2017-05-15 17:07:54.596119
t.kasai,先輩にもらった `SQL/` ディレクトリを `/var/www/` と読み替えて,1494835654.592857,2017-05-15 17:07:34.592857
t.kasai,`/var/www/html/` のどこか,1494835569.575961,2017-05-15 17:06:09.575961
tsukiji,orderdb.sqlどこにある？,1494835399.544583,2017-05-15 17:03:19.544583
takano,:scream:,1494835358.537772,2017-05-15 17:02:38.537772
t.kasai,つ、使えない状態かもしれません... :fearful: ,1494835307.529209,2017-05-15 17:01:47.529209
takano,築地くんに確認してもらっています。,1494835272.523361,2017-05-15 17:01:12.523361
takano,インポートコマンドはどうもありがとう。,1494835264.521892,2017-05-15 17:01:04.521892
takano,今、メールサーバつかえないじょうたいなのかな。。,1494835223.514886,2017-05-15 17:00:23.514886
t.kasai,ベアボーンに www2 のドメインの IP アドレスを割り当てています,1494835090.492134,2017-05-15 16:58:10.492134
t.kasai,インポートは `mysql -uroot -p orderdb &lt; orderdb.sql`,1494835032.482677,2017-05-15 16:57:12.482677
takano,www2は今のメールサーバのドメインだけど、ベアボーンにこのドメインを割り当てるのだっけ？,1494834854.454632,2017-05-15 16:54:14.454632
takano,ヒストリーに残ってる？,1494834592.413678,2017-05-15 16:49:52.413678
takano,テーブルとデータをインポートしたときのコマンドを覚えていますか。,1494834586.412738,2017-05-15 16:49:46.412738
t.kasai,していません,1494834303.369687,2017-05-15 16:45:03.369687
takano,<@U0J8PMAQJ>  phpmyadminはインストールしてる？,1494834286.367014,2017-05-15 16:44:46.367014
takano,deimをマイルストーンに入れましょう。,1494828791.694468,2017-05-15 15:13:11.694468
takano,卒論の拡張版を、日本語で、9月頃をめどにできないかを検討しましょう。,1494828639.680769,2017-05-15 15:10:39.680769
takano,卒論についての英語発表は、もう少し早い時期にできると思うので、それを追加してみてください。,1494827922.606596,2017-05-15 14:58:42.606596
takano,マイルストーンは，表にすると見やすくなると思います。,1494827893.604307,2017-05-15 14:58:13.604307
tsukiji,"昨日赤入れしていただいた部分の修正と、概要図を入れました
真ん中の利用者の活動履歴と情報コンテンツのマッチングの部分は自分でさらに手直しするかもしれないです",1494590866.109956,2017-05-12 21:07:46.109956
tsukiji,マウス切り替え機です,1494556438.766149,2017-05-12 11:33:58.766149
tsukiji,<http://amzn.asia/1ihFtQG>,1494556432.765599,2017-05-12 11:33:52.765599
takano,整理した後に、提案方式の文書を再度見直し、必要に応じて修正すると良いでしょう。,1494504026.976619,2017-05-11 21:00:26.976619
takano,提案方式の文章がちょっと曖昧な感じがしたので、概要図を描きながら必要な機能を整理してみてください。 ,1494503950.96243,2017-05-11 20:59:10.962430
takano,赤入れしました。,1494503900.954225,2017-05-11 20:58:20.954225
takano,<@U0JAEV08K> だいぶ整ってきたように思います。,1494502615.756822,2017-05-11 20:36:55.756822
t.kasai,明日から環境構築と動作確認を始めます,1494502317.712591,2017-05-11 20:31:57.712591
t.kasai,わかりました,1494502225.698272,2017-05-11 20:30:25.698272
takano,速水先生に念を押されたので、環境構築をよろしくお願いします。,1494500579.442427,2017-05-11 20:02:59.442427
takano,速水研のSQL学習システムですが、3、4週間後には授業で使うとのことでした。,1494500519.433152,2017-05-11 20:01:59.433152
tsukiji,研究計画の文章を書いてみました．目を通していただけると幸いです。概要図は今から制作します,1494498925.185364,2017-05-11 19:35:25.185364
takano,spotifyも興味深そうなpatentを持っていますね,1494464116.02253,2017-05-11 09:55:16.022530
takano,<https://finance.strands.com/products/recommender/>,1494461844.791289,2017-05-11 09:17:24.791289
takano,サーベイ対象としておもしろそうです。,1494461844.791215,2017-05-11 09:17:24.791215
tsukiji,ヴィクトリアの学会を追加しました,1494427938.467654,2017-05-10 23:52:18.467654
t.kasai,<http://www.ece.uvic.ca/~pacrim/pacrim17/index.php>,1494426349.954048,2017-05-10 23:25:49.954048
takano,Activity分析を技術系チャットを対象に行い、SlideShareのコンテンツ分析と結びつけることが可能ならば（良いアプリケーションがあることも重要）、卒研の発展として取り組むことができるのではないかと思います。一晩か二晩寝かせるように考えてみてください。,1494217846.441587,2017-05-08 13:30:46.441587
tsukiji,"あ、はい
わかりました",1493808869.882117,2017-05-03 19:54:29.882117
takano,あと、国内・国際学会をマイルストーンとした達成目標が以前はあったと思うので、それも付け加えてみてください。,1493795649.909343,2017-05-03 16:14:09.909343
takano,基本的な作業ですが、関連研究と比較して、有意性はどこにあるのかを文章化してみることをやってみてください。,1493795603.904051,2017-05-03 16:13:23.904051
takano,関連研究は、良く調べられていて良いと思います。,1493795541.89741,2017-05-03 16:12:21.897410
takano,他の類似手法も、この点はカバーしているものが多いとのではないかという感覚です。,1493795507.893555,2017-05-03 16:11:47.893555
takano,「本研究における特徴は利用者に対して類似性のある専門知識を持った人物を抽出し，利用者の嗜好性を考慮した情報抽出および推薦が行える点にある．」,1493795420.883459,2017-05-03 16:10:20.883459
takano,しかし、研究の特徴がやや弱いでしょうか。,1493795393.880227,2017-05-03 16:09:53.880227
takano,<@U0JAEV08K> 文章は良くなってきたと思います。,1493795367.877483,2017-05-03 16:09:27.877483
tsukiji,昨日書いた研究計画書を自分なりに手直しと，提案する内容とその概要図をつけたしたのでここに送信します,1493719775.615167,2017-05-02 19:09:35.615167
tsukiji,"現状行うことは，slackapiの続きと
やりたいことは協調フィルタリングを用いることになりそうだと思ったので，自分のやりたい内容について関連のある協調フィルタリングの研究を調査しています",1493637909.684299,2017-05-01 20:25:09.684299
tsukiji,研究計画書を書いたのでここで送信します,1493637815.679423,2017-05-01 20:23:35.679423
takano,"~$ nvidia-docker run -it -v test170427:/testtest --name t
ensorflowtest tensorflow/tensorflow:latest-gpu bash
root@d8be6bc630f1:/notebooks# cd /testtest/
/testtest# apt-get update &amp;&amp; apt-get install wget vim
/testtest# wget <https://raw.githubusercontent.com/tensorflow/tensorflow/master/tensorflow/examples/tutorials/mnist/mnist_softmax.py>
/testtest# python mnist_softmax.py",1493296396.077888,2017-04-27 21:33:16.077888
takano,そうでした。,1493296235.047296,2017-04-27 21:30:35.047296
t.kasai,コンテナを破棄しない限りは大丈夫です,1493296222.044954,2017-04-27 21:30:22.044954
takano,<@U0J8PMAQJ> vimとかwgetとかインストールしたものも、exitすると消えちゃうの？,1493296201.040548,2017-04-27 21:30:01.040548
takano,<@U0J8PMAQJ> とりあえず、このプログラムは動きました。,1493296124.02621,2017-04-27 21:28:44.026210
takano,wget <https://raw.githubusercontent.com/tensorflow/tensorflow/master/tensorflow/examples/tutorials/mnist/mnist_softmax.py>,1493296010.005472,2017-04-27 21:26:50.005472
tsukiji,"合計で約6,3000円です",1493295445.905306,2017-04-27 21:17:25.905306
tsukiji,"CPU	Intel CPU Core i5-7600K 3.8GHz 6Mキャッシュ 4コア/4スレッド	 <http://amzn.asia/96xBlJI>
RAM	Crucial [Micron製] DDR4 デスク用メモリー 8GB 	<http://amzn.asia/2cj9iee>
SSD	CFD販売 SSD 480GB 2.5inch TOSHIBA製 内蔵型 2.5→3.5inch変換マウンタ付 SATA6Gbps CSSD-S6T480NMG1Q	 <http://amzn.asia/iAoZHWJ>
マザボ	ASUSTeK Intel H110搭載 マザーボード LGA1151対応 H110M-A/M.2 【microATX】	 <http://amzn.asia/8CeLVKq>",1493295301.879755,2017-04-27 21:15:01.879755
takano,vimとかwgetとかインストールしたものも、exitすると消えちゃうの？,1493294480.740037,2017-04-27 21:01:20.740037
takano,apt-get update &amp;&amp; apt-get install wget vim,1493294120.681536,2017-04-27 20:55:20.681536
takano,$cd /test170427/,1493293066.52705,2017-04-27 20:37:46.527050
takano,"$ mkdir test170427
$ nvidia-docker run -it -v test170427:/test170427 --name
 tensorflowtest tensorflow/tensorflow:latest-gpu bash",1493293055.525641,2017-04-27 20:37:35.525641
takano,TensorFlowの仮想環境に入る,1493292311.418261,2017-04-27 20:25:11.418261
takano,$ nvidia-docker run -it tensorflow/tensorflow:latest-gpu bash,1493292273.412863,2017-04-27 20:24:33.412863
takano,複数人で起動する場合は、ポート番号のバッティングに気を付ける,1493292194.401499,2017-04-27 20:23:14.401499
takano,$ nvidia-docker run -it -p 8888:8888 tensorflow/tensorflow:latest-gpu,1493292122.391474,2017-04-27 20:22:02.391474
takano,<https://hub.docker.com/r/tensorflow/tensorflow/>,1493292092.386983,2017-04-27 20:21:32.386983
takano,Tensorflow/Tensorflow,1493292091.386794,2017-04-27 20:21:31.386794
takano,説得力のある背景や、研究動向の調査から、研究の位置付けを明確にするなど、スライドを成長させていってください。,1493264993.761807,2017-04-27 12:49:53.761807
takano,築地：markdownを採用した知識蓄積型サービスがあるようなので、それも視野にいれてみる。,1493264793.746307,2017-04-27 12:46:33.746307
t.kasai,<@U0J8PMAQJ|t.kasai> pinned a message to this channel.,1493263825.667849,2017-04-27 12:30:25.667849
t.kasai,"【スタティックな質問】
・説得力ある背景（理由付け）
　・その研究がもたらす効果
　・取り組む必要性
・研究動向
　・関連研究と比較してどこが優れているのか",1493263675.654727,2017-04-27 12:27:55.654727
takano,卒業研究や、研究室の主流テーマの流れと接点を検討してみて欲しい。,1493263096.604069,2017-04-27 12:18:16.604069
takano,笠井：とりあえず開発を進めてみるものとしては、面白い内容だと思われる。,1493263048.599883,2017-04-27 12:17:28.599883
takano,また、24日は3年生の懇親会になりそうなので、5限になると賑わうと思います。,1492488708.848549,2017-04-18 13:11:48.848549
takano,作業スケジュールを立てるのか、実作業まで含めるのか、など。,1492488699.847157,2017-04-18 13:11:39.847157
takano,わかりました。具体にどこまでをやるのか確認しておいてもらうことはできますか。,1492488672.842666,2017-04-18 13:11:12.842666
tsukiji,"<!channel> :速水研の遠藤先輩から返信が来たので報告します
24日の4限以降に都合が合うそうなので、その日に引継ぎを行います",1492410863.935973,2017-04-17 15:34:23.935973
takano,補足：ワークショップごとに異なっていると思います。,1492306242.854127,2017-04-16 10:30:42.854127
takano,<https://kait-takanolab.slack.com/archives/C4W2RL2BA/p1492214644520071>,1492306226.853327,2017-04-16 10:30:26.853327
takano,<@U0JAEV08K> DB分野ではそのグラフに特別な意味があると思うのでその確認をしてみてください,1492239285.450318,2017-04-15 15:54:45.450318
t.kasai,自分も月曜日で大丈夫です,1492220172.814292,2017-04-15 10:36:12.814292
tsukiji,"院ゼミは月曜ですね分かりました
graphはそのままグラフと読んでました
遠藤先輩へはこちらから連絡します
来週で僕たちがいる日を何個か出しておく必要がありますね",1492218559.737733,2017-04-15 10:09:19.737733
takano,ところで、速水研の遠藤くん（だっけ？）との打ち合わせはこちらから連絡をするのでしたっけ。,1492215369.570881,2017-04-15 09:16:09.570881
takano,<@U0JAEV08K> knowledge graphのgraphとは何かわかりますか。,1492215072.552524,2017-04-15 09:11:12.552524
takano,Luceneはソースコード検索エンジンと関連づけることできそうですね。 ,1492215018.549007,2017-04-15 09:10:18.549007
takano,17日（月）ですが、大学には午前中いることにしました。2限の院ゼミを18日夜にずらすとしましたが、変更なく17日 2限に院ゼミをしておこうと思いますが良いですか。 ,1492214760.529526,2017-04-15 09:06:00.529526
takano,どうもありがとう。論文締め切り日などを一覧にして、共有できるようにしてみてもらえますか。,1492214644.520071,2017-04-15 09:04:04.520071
tsukiji,"・Conversational Approaches to Information Retrieval
・Knowledge Graphs and Semantics for Text Retrival and Analysis
あたりは関係がありそうだなと思いました",1492162690.983025,2017-04-14 18:38:10.983025
tsukiji,ポスターセッションはみたところ無いようです,1492160814.766167,2017-04-14 18:06:54.766167
tsukiji,"参加申し込みの期限と費用のページです
申し込みの速さで費用が変動するようです
<http://sigir.org/sigir2017/attend/registration/>",1492160431.719847,2017-04-14 18:00:31.719847
takano,ワークショップや、ポスターセッションの情報を確認してみてください。,1492155788.195651,2017-04-14 16:43:08.195651
takano,<http://sigir.org/sigir2017/program/workshops/>,1492155765.193292,2017-04-14 16:42:45.193292
takano,17日は都内に行くので、院ゼミは18日 20:30 にしましょう,1492155353.150844,2017-04-14 16:35:53.150844
t.kasai,現時点で調べた学会情報をまとめました,1492079903.482172,2017-04-13 19:38:23.482172
tsukiji,"電子情報通信学会

IPSJ(情処学会)
2017年7月19日(水)- 7月21日(金)
函館コミュニティプラザ	ソフトウェア工学全般／知能ソフトウェア工学全般／ソフトウェアサイエンス全般
SS, KBSE(共催)IPSJ-SE(連催)
[5月16日(火)]

IEICE:電子情報通信学会
2017年12月2日(土)
金沢工業大学	教育・学習支援プラットフォーム／一般
ET(教育工学研究会)
[10月7日(土)]	

一応、教育工学も",1492073654.486544,2017-04-13 17:54:14.486544
t.kasai,<@U0J8PMAQJ|t.kasai> pinned a message to this channel.,1492071653.162436,2017-04-13 17:20:53.162436
t.kasai,<@U0J8PMAQJ|t.kasai> pinned a message to this channel.,1492071645.161161,2017-04-13 17:20:45.161161
t.kasai,<@U0J8PMAQJ|t.kasai> pinned a message to this channel.,1492071633.159343,2017-04-13 17:20:33.159343
t.kasai,<@U0J8PMAQJ|t.kasai> pinned a message to this channel.,1492071627.158454,2017-04-13 17:20:27.158454
t.kasai,<@U0J8PMAQJ|t.kasai> pinned a message to this channel.,1492071621.157501,2017-04-13 17:20:21.157501
tsukiji,"電気学会

平成30年電気学会全国大会
応募締め切り　1/4 九州大学伊都キャンパス(3/14～3/16)

情報システム研究会
応募締め切り　6/2 利尻　知的情報システム(8/2・3)
	　　　9/4 宇部　知識情報技術と情報システム(11/1・2)",1492071422.126388,2017-04-13 17:17:02.126388
takano,"教育システム情報学会
<http://www.jsise.org/society/committee.html>",1492053970.375822,2017-04-13 12:26:10.375822
takano,教育システム情報学会の研究会、全国大会,1492051673.166818,2017-04-13 11:47:53.166818
takano,DBSの研究会,1492051660.165512,2017-04-13 11:47:40.165512
takano,電気学会の研究会、情報処理学会や電子情報通信学会の全国大会、,1492051653.164672,2017-04-13 11:47:33.164672
takano,は？,1492049577.910162,2017-04-13 11:12:57.910162
takano,研究〇画書,1492049098.858093,2017-04-13 11:04:58.858093
tsukiji,分かりました、自分の卒研の内容と調べた関連研究の研究背景と目的をもう一度見ながら考えてみます,1491795604.537799,2017-04-10 12:40:04.537799
takano,スライドの特徴抽出は、よくやられている分野だと思うので、その観点から本研究を推進する意義の説明が欲しいですね。,1491795011.49651,2017-04-10 12:30:11.496510
takano,<@U0JAEV08K> ありがとう。やってみようとしている内容はとりあえず伝わりました。,1491794926.49041,2017-04-10 12:28:46.490410
tsukiji,<@U0JAEV08K|tsukiji> set the channel topic: 院生用のチャンネル(研究計画など),1491793176.36324,2017-04-10 11:59:36.363240
takano,<@U0JACJLRJ|takano> has joined the channel,1491793084.356508,2017-04-10 11:58:04.356508
t.kasai,<@U0J8PMAQJ|t.kasai> has joined the channel,1491793084.356478,2017-04-10 11:58:04.356478
tsukiji,<@U0JAEV08K|tsukiji> has joined the channel,1491793083.356405,2017-04-10 11:58:03.356405
